Category,Subcategory,FY2025_Actual,FY2026_Estimated,FY2027_Proposed,Notes,_Sheet,Item,Qty,Unit_Cost,Extended,Vendor,Quote,Lead_Weeks,Software,Type,Current,Budget,Renewal,Position,Salary,Benefits_30,Total,Month,IT_kWh,Cooling_kWh,Total_kWh,Demand_kW,Blended_Rate,Energy_Cost,Demand_Charge,Distribution,Total_Monthly,Year,FY,HW_Amortization,Power,Cooling,Staffing,Maintenance,Facility_Mods,Training,Contingency,Discount_Factor,Undiscounted_Total,NPV_Total,Budgeted,Actual,Variance,Accrued,Part_Number,Quantity,Extended_Cost,Delivery_Status,PO_Number,Invoice,Seats_Current,Seats_Used,Peak_Concurrent,License_Type,Fiscal_Year,Month_Num,Variance_PCT,GL_Account,Cost_Center,Fund_Code,Approval_Status,NPV_Discount,NPV_Monthly,FA_Rate_Applied,Direct_Cost_Base,Depreciation_Period_Years,Original_Cost,IT_Load_kW,Rate_per_kWh,Hours,kWh
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,11.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,12.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,1.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,2.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,3.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,5.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,6.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,7.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,8.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,9.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,10.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,11.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,26206.0,0.0,0.0,,,,,,,,,,,,FY2030,12.0,0.0,,CC-WHPC-100,,Projected,0.8763,22964.23,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,1.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,2.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,3.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,5.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,6.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,7.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,8.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,9.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,10.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,11.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,16116.0,0.0,0.0,,,,,,,,,,,,FY2030,12.0,0.0,,CC-WHPC-100,,Projected,0.8763,14122.4,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,1.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,2.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,3.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,5.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,6.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,7.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,8.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,9.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,10.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,11.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,16536.42,0.0,0.0,,,,,,,,,,,,FY2030,12.0,0.0,,CC-WHPC-100,,Projected,0.8763,14490.81,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,1.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,2.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,3.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,5.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,6.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,7.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,8.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,9.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,10.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,11.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,15415.25,0.0,0.0,,,,,,,,,,,,FY2030,12.0,0.0,,CC-WHPC-100,,Projected,0.8763,13508.33,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,1.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,2.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,3.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,5.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,6.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,7.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,8.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,9.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,10.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,11.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,21581.42,0.0,0.0,,,,,,,,,,,,FY2030,12.0,0.0,,CC-WHPC-100,,Projected,0.8763,18911.72,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,1.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,2.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,3.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,5.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,6.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,7.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,8.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,9.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,10.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,11.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,8688.58,0.0,0.0,,,,,,,,,,,,FY2030,12.0,0.0,,CC-WHPC-100,,Projected,0.8763,7613.78,48.0,,,,,,,
Facilities,Generator Fuel,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,1293.58,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,1133.56,,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,1.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,2.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,3.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,4.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,5.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,6.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,7.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,8.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,9.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,10.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,11.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,22590.42,0.0,0.0,,,,,,,,,,,,FY2031,12.0,0.0,,CC-WHPC-100,,Projected,0.8386,18943.45,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,1.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,2.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,3.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,4.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,5.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,6.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,7.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,8.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,53488.25,0.0,0.0,,,,,,,,,,,,FY2031,9.0,0.0,,CC-WHPC-100,,Projected,0.8386,44853.18,48.0,,,,,,,
